lease_id,cmu_name,grow_area_name,grow_area_type,waterbody,rainfall_desc,rainfall_thresh_days,rainfall_thresh_in,emerg_cond,latitude,longitude
L-6033,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15855647,-83.07477969
L-6031,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15962764,-83.07449519
L-6032,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15909206,-83.07463744
L-6041,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15427177,-83.07591764
L-6029,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16069882,-83.07421068
L-6030,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16016323,-83.07435294
L-6035,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.1574853,-83.07506419
L-6038,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15587853,-83.07549092
L-6037,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15641412,-83.07534868
L-6039,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15534294,-83.07563316
L-6023,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16391234,-83.07335713
L-6025,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16284117,-83.07364165
L-6024,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16337675,-83.07349939
L-6028,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16123441,-83.07406843
L-6026,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16230558,-83.07378391
L-6027,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16176999,-83.07392617
L-6073,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16226442,-83.07910255
L-6074,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15530171,-83.08095143
L-6063,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16792,-83.07857274
L-1023,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13661477,-83.01809667
L-1016,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13769344,-83.01657134
L-1000,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13975113,-83.01276691
L-1027,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13596232,-83.01911655
L-1026,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13612544,-83.01886157
L-1025,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13628856,-83.0186066
L-1024,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13645167,-83.01835162
L-1022,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13682037,-83.01793625
L-1021,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13696582,-83.01770872
L-1020,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13711133,-83.01748124
L-1019,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13725686,-83.01725379
L-1018,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13740237,-83.01702632
L-1017,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13754788,-83.01679883
L-1015,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13766354,-83.01603048
L-1014,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13780269,-83.01581297
L-1013,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13794187,-83.01559538
L-1012,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13808103,-83.01537782
L-1011,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13822022,-83.01516026
L-1010,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1383594,-83.01494272
L-1009,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13849858,-83.01472515
L-1008,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13863774,-83.01450753
L-1007,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13877693,-83.01429001
L-1006,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13891609,-83.01407243
L-1005,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13905525,-83.01385484
L-1004,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13919442,-83.01363727
L-1003,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1393336,-83.0134197
L-1002,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13947275,-83.01320209
L-1001,250_30,DOG ISLAND SOUTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13961194,-83.01298454
L-896,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15189898,-83.01340504
L-895,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15237237,-83.01207134
L-897,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15142558,-83.01473872
L-898,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15081928,-83.0145664
L-7000,250_30,CORRIGANS,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14169104,-82.98696896
L-7002,250_30,CORRIGANS,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14106291,-82.98618017
L-7001,250_30,CORRIGANS,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14137697,-82.98657455
F-51,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91743316,-84.40147609
F-48,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91765133,-84.40243834
F-52,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91736044,-84.40115534
F-49,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91757861,-84.40211759
F-47,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91772405,-84.40275909
F-50,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91750588,-84.40179684
F-58,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91692408,-84.39923085
F-55,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91714226,-84.40019309
F-54,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91721499,-84.40051384
F-56,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91706954,-84.39987235
F-53,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91728771,-84.40083459
F-57,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91699681,-84.3995516
F-64,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.9164877,-84.39730638
F-62,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91663316,-84.39794787
F-65,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91641497,-84.39698564
F-59,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91685135,-84.39891011
F-61,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91670589,-84.39826862
F-63,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91656043,-84.39762713
F-60,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91677863,-84.39858936
F-66,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91634224,-84.39666489
F-67,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.9162695,-84.39634415
IR-114,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82458058,-80.45021215
IR-115,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82459015,-80.44982262
IR-116,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82460013,-80.44943294
IR-117,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.8246101,-80.44904326
IR-118,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82462008,-80.44865358
IR-119,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82463006,-80.44826391
IR-120,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.8246399,-80.44787396
IR-121,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82465002,-80.44748455
IR-122,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82465999,-80.44709487
IR-123,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82466997,-80.44670519
IR-124,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82467993,-80.44631551
IR-125,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82468991,-80.44592584
IR-126,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.8247003,-80.44553601
IR-127,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82470985,-80.44514648
IR-129,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82472979,-80.44436712
IR-130,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82473965,-80.44397753
IR-131,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82474971,-80.44358776
IR-132,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82475968,-80.44319808
IR-136,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82479952,-80.44163937
IR-137,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82480948,-80.44124969
IR-138,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA",2,2.54,NO,27.82481916,-80.44085963
IR-139,372_72,INDIAN RIVER,AUZ, ,"2 days >2.54"" NOAA ",2,2.54,NO,27.82482939,-80.4404706
L-861,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15086395,-83.00504806
L-850,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14544996,-83.0050388
L-6044,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17834696,-83.07934526
L-6045,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17779817,-83.07930459
L-6046,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17724938,-83.07926393
L-6047,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17670059,-83.07922327
L-6064,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16737118,-83.07853208
L-6065,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16682239,-83.07849142
L-6067,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16572481,-83.07841012
L-6082,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15981984,-83.07267491
L-6078,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16196218,-83.07210585
L-6087,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15714191,-83.0733862
L-6080,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16089101,-83.07239038
L-6089,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15607073,-83.0736707
L-6084,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15874866,-83.07295943
L-6075,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16356893,-83.07167904
L-6090,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15553515,-83.07381295
L-6092,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15446397,-83.07409745
L-6079,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16142659,-83.07224812
L-6083,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15928425,-83.07281717
L-6081,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16035542,-83.07253264
L-6093,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15392839,-83.0742397
L-6086,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15767749,-83.07324394
L-6088,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15660632,-83.07352845
L-6076,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16303334,-83.07182131
L-6077,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16249776,-83.07196358
L-6091,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15499956,-83.07395521
L-6085,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15821308,-83.07310168
L-8026,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14703193,-83.00548823
L-8028,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14800373,-83.00274967
L-8027,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14753072,-83.00408266
L-755,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15987268,-82.99087011
L-754,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15960055,-82.98992326
L-753,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15920399,-82.98854345
L-761,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.16076081,-82.99396067
L-760,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.16061279,-82.99344557
L-759,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.16046477,-82.99293048
L-758,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.16031675,-82.99241539
L-757,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.16016872,-82.9919003
L-756,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1600207,-82.9913852
L-9014,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16756434,-83.08332808
L-9011,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16921117,-83.08344163
L-9005,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17250483,-83.08366873
L-9010,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16976011,-83.08347948
L-9006,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17195588,-83.08363089
L-9008,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17085798,-83.08355516
L-9007,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17140694,-83.08359302
L-9003,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17360271,-83.08374443
L-9009,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17030906,-83.08351733
L-9004,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17305374,-83.08370664
L-9012,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16866219,-83.08340361
L-9013,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16811328,-83.08336593
L-9000,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17524954,-83.08385799
L-9001,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17470058,-83.08382019
L-9002,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17415166,-83.08378228
C-166,479_58, ,individual_lease,GASPARILLA SOUND,"3 days >6.97"" Gasparilla WWTP",3,6.97,NO,26.78326204,-82.20944744
MAN-1079,468_48, ,individual_lease,GULF OF MEXICO,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.5967088,-82.59490315
SJ-1154,448_88, ,individual_lease,MATANZAS RIVER,"6 days >4.84"" NOAA",6,4.84,NO,29.75208661,-81.25197932
MAN-1060,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.59682591,-82.59189496
MAN-1061,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.59595843,-82.5918903
SJ-1049,448_88, ,individual_lease,MATANZAS RIVER,"6 days >4.84"" NOAA",6,4.84,NO,29.75798983,-81.25732111
SJ-240,448_88, ,individual_lease,MATANZAS RIVER,"6 days >4.84"" NOAA",6,4.84,NO,29.74889483,-81.25331846
SJ-1058,448_88, ,individual_lease,MATANZAS RIVER,"6 days >4.84"" NOAA",6,4.84,NO,29.7472796,-81.25149821
MAN-1022,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.61217384,-82.6056158
MAN-1021,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.61374965,-82.60592775
MAN-1069,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.59595237,-82.5933105
IR-544,372_72, ,individual_lease,INDIAN RIVER,"2 days >2.54"" NOAA",2,2.54,NO,27.82222216,-80.45327353
W-1216,237_22, ,individual_lease,OYSTER BAY,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03201884,-84.35611423
W-1222,237_22, ,individual_lease,SKIPPER BAY,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.02843326,-84.35755971
W-1223,237_22, ,individual_lease,SKIPPER BAY,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.02843745,-84.35820676
BAY-1209,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.28120596,-85.78086351
BAY-1207,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.27115149,-85.74364006
BAY-1208,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.251523,-85.7271022
MAN-1385,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.5960491,-82.59490089
LE-1252,425_62, ,individual_lease,PINE ISLAND SOUND,"2 days >6.23"" NOAA",2,6.23,NO,26.56000492,-82.16336379
MAN-1068,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.59681987,-82.59331522
LE-016,425_62, ,individual_lease,PINE ISLAND SOUND,"2 days >6.23"" NOAA",2,6.23,NO,26.56147403,-82.16336607
LE-1250,425_62, ,individual_lease,PINE ISLAND SOUND,"2 days >6.23"" NOAA",2,6.23,NO,26.56098433,-82.16336531
LE-1251,425_62, ,individual_lease,PINE ISLAND SOUND,"2 days >6.23"" NOAA",2,6.23,NO,26.56049463,-82.16336455
LE-1253,425_62, ,individual_lease,PINE ISLAND SOUND,"2 days >6.23"" NOAA",2,6.23,NO,26.55951395,-82.16336026
IR-670,372_72, ,individual_lease,INDIAN RIVER,"2 days >2.54"" NOAA",2,2.54,NO,27.82241736,-80.44640352
IR-671,372_72, ,individual_lease,INDIAN RIVER,"2 days >2.54"" NOAA",2,2.54,NO,27.82180545,-80.45074379
BAY-1415,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.25809646,-85.84270885
IR-543,372_72, ,individual_lease,INDIAN RIVER,"2 days >2.54"" NOAA",2,2.54,NO,27.82145603,-80.45322751
IR-235,372_72, ,individual_lease,INDIAN RIVER,"2 days >2.54"" NOAA",2,2.54,NO,27.82078936,-80.45318308
IR-225,372_72, ,individual_lease,INDIAN RIVER,"2 days >2.54"" NOAA",2,2.54,NO,27.82012269,-80.45313866
ES-1390,515_02, ,individual_lease,ESCAMBIA BAY,"5 days >3.35""",5,3.35,NO,30.43908592,-87.16998691
SR-1393,517_02, ,individual_lease,EAST BAY,"5-day >3.80"" NOAA",5,3.8,NO,30.43929728,-87.08699646
B-1495,391_74, ,individual_lease,INDIAN RIVER,"2 days >3.05"" NOAA",2,3.05,NO,27.90284976,-80.4793569
BAY-1522,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.28138994,-85.775184
BAY-1523,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.28391483,-85.77345144
BAY-1521,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.27959795,-85.78430594
BAY-1524,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.28737021,-85.75819943
BAY-1525,457_08, ,individual_lease,WEST BAY,"5 days >2.63"" NOAA",5,2.63,NO,30.28658571,-85.77243581
CC-1545,271_66, ,individual_lease,GULF OF MEXICO,"2 days >3.50"" NOAA",2,3.5,NO,25.83820552,-81.52641128
CC-1548,271_66, ,individual_lease,GULF OF MEXICO,"2 days >3.50"" NOAA",2,3.5,NO,25.83740867,-81.52566331
CC-1546,271_66, ,individual_lease,GULF OF MEXICO,"2 days >3.50"" NOAA",2,3.5,NO,25.83934118,-81.52493393
CC-1547,271_66, ,individual_lease,GULF OF MEXICO,"2 days >3.50"" NOAA",2,3.5,NO,25.83854452,-81.52418582
LE-1587,426_62, ,individual_lease,MATLACHA PASS,"3 days >3.69"" NOAA",3,3.69,NO,26.70060645,-82.08929565
ES-1582,515_02, ,individual_lease,ESCAMBIA BAY,"5 days >3.35""",5,3.35,NO,30.43197735,-87.17032309
V-1626,200_82, ,individual_lease,INDIAN RIVER,"2 day >5.37"" Vol Cty SE Water Reclamation",2,5.37,NO,28.93843272,-80.85032755
MAN-1573,468_48, ,individual_lease,TAMPA BAY,"3 days >4.22"" Palmetto WWTP",3,4.22,NO,27.6040021,-82.58015402
